BBSTIX, BHS, Northern & Western Division Quartet and Chorus Convention
Mid-Atlantic District, madnw, Cherry Hill, New Jersey, June 6, 2015
Subsessions: Chorus Finals (24), 1=Northern Division Chorus, 2=Western Division Chorus, 3=Northern Division Chorus District Qualification (Score), 4=Western Division Chorus District Qualification (Score), 5=Northern Division Out of Division Chorus (Score), 6=Western Division Plateau A Chorus, 7=Northern Division Plateau AA Chorus, 8=Western Division Plateau AA Chorus, 9=Northern Division Plateau AAA Chorus, 10=Western Division Plateau AAA Chorus, 11=Northern Division Plateau AAAA Chorus, 12=Western Division Plateau AAAA Chorus, 13=Northern Division Most-Improved Chorus (Raw), 14=Western Division Most-Improved Chorus (Raw), 15=Northern Division Scores for Evaluation Only
Subsessions: Quartet Finals (34), 1=Mid-Atlantic District International Preliminary Seniors Qt (Overall), 2=Northern Division Quartet, 3=Western Division Quartet, 4=Northern Division Quartet District Qualification (Overall), 5=Western Division Quartet District Qualification (Overall), 6=Northern Division Out Of Division Quartet (Overall), 7=Northern Division Novice Quartet, 8=Western Division Novice Quartet
Judge Count: 10
Panel - Chorus Finals:, "1 (MUS)=Bureau, Anne", "2 (MUS)=Cerutti, Joe", "3 (MUS)=Mance, Rob", "4 (PRS)=Fobart, Dave", "5 (PRS)=Lavene, Ritchie", "6 (PRS)=Mallett, John", "7 (SNG)=DeBusman, Jim", "8 (SNG)=Jakovac, Ig", "9 (SNG)=Lewellen, Richard", "51 (MUS)=Zimmerman, David"
Panel - Quartet Finals:, "1 (MUS)=Bureau, Anne", "2 (MUS)=Cerutti, Joe", "3 (MUS)=Mance, Rob", "4 (PRS)=Fobart, Dave", "5 (PRS)=Lavene, Ritchie", "6 (PRS)=Mallett, John", "7 (SNG)=DeBusman, Jim", "8 (SNG)=Jakovac, Ig", "9 (SNG)=Lewellen, Richard", "51 (MUS)=Zimmerman, David"
Session: Chorus Finals, "Contestant Name: Westchester County, NY", "Subsessions: 1,3,11", OA: 21, Song Nbr: 1, "Song Title: A Dream Is A Wish Your Heart Makes", 74, 75, 75, 74, 73, 73, 75, 73, 74, 71
Session: Chorus Finals, "Contestant Name: Westchester County, NY", "Subsessions: 1,3,11", OA: 21, Song Nbr: 2, "Song Title: Bare Necessities", 74, 74, 74, 76, 73, 70, 74, 72, 72, 73
Session: Chorus Finals, "Contestant Name: Hershey, PA", "Subsessions: 2,4", OA: 22, Song Nbr: 1, "Song Title: You Belong To Me", 84, 83, 83, 84, 82, 82, 81, 85, 83, 85
Session: Chorus Finals, "Contestant Name: Hershey, PA", "Subsessions: 2,4", OA: 22, Song Nbr: 2, "Song Title: They Can't Take That Away From Me", 82, 82, 82, 83, 80, 80, 82, 84, 82, 85
Session: Chorus Finals, "Contestant Name: Dundalk, MD", "Subsessions: 2,4,12,14", OA: 23, Song Nbr: 1, "Song Title: When I Lost You", 77, 76, 73, 75, 77, 76, 74, 76, 80, 76
Session: Chorus Finals, "Contestant Name: Dundalk, MD", "Subsessions: 2,4,12,14", OA: 23, Song Nbr: 2, "Song Title: Why Don't You Fall In Love With Me ?/Undecided (Medley)", 76, 75, 73, 76, 75, 75, 73, 74, 77, 75
Session: Chorus Finals, "Contestant Name: Hell's Kitchen, NY", "Subsessions: 15", OA: 24, Song Nbr: 1, "Song Title: How Could I Ever Know?", 83, 86, 85, 82, 83, 83, 82, 86, 85, 87
Session: Chorus Finals, "Contestant Name: Hell's Kitchen, NY", "Subsessions: 15", OA: 24, Song Nbr: 2, "Song Title: Into The Fire", 80, 84, 84, 83, 79, 80, 81, 85, 85, 85
Session: Quartet Finals, "Contestant Name: Mainsail", "Subsessions: 3,5,8", OA: 1, Song Nbr: 1, "Song Title: I Don't Know Why (I Just Do)", 66, 63, 62, 64, 65, 65, 65, 68, 65, 65
Session: Quartet Finals, "Contestant Name: Mainsail", "Subsessions: 3,5,8", OA: 1, Song Nbr: 2, "Song Title: Among My Souvenirs", 65, 62, 64, 61, 63, 64, 63, 66, 67, 65
