BBSTIX, BHS, International Quartet/Chorus Preliminaries and District/Division Quartet/Chorus Convention
Northeastern District, Burlington, Vermont, October 17, 2015
Subsessions: Chorus Finals (21), 1=Northeastern District International Preliminary Chorus, 2=Northeastern District Chorus, 3=Northeastern District Plateau A Chorus, 4=Northeastern District Plateau AA Chorus, 5=Northeastern District Most-Improved Chorus
Subsessions: Quartet Finals (11), 1=Northeastern District International Preliminary Quartet (2 Rounds), 2=Northeastern District Quartet (2 Rounds)
Subsessions: Quartet Semi-Finals (38), 1=Northeastern District International Preliminary Quartet (2 Rounds), 2=Northeastern District Quartet (2 Rounds), 3=Northeastern District International Preliminary Seniors Qt (DR/Score), 4=Northeastern District Seniors Quartet, 5=Northeastern District Most Improved Quartet, 6=Northeastern District Novice Quartet, 7=Northeastern District Scores for Evaluation Only
Judge Count: 10
Panel - Chorus Finals:, "1 (MUS)=Johnson, Steve", "2 (MUS)=Porter, Adam", "3 (MUS)=Tramack, Steve", "4 (PRS)=Fobart, Dave", "5 (PRS)=Janes, Steve", "6 (PRS)=Orff, Judd", "7 (SNG)=Comer, Dale", "8 (SNG)=Emery, Jim", "9 (SNG)=Tramack, Renee"
Panel - Quartet Finals:, "1 (MUS)=Johnson, Steve", "2 (MUS)=Porter, Adam", "3 (MUS)=Tramack, Steve", "4 (PRS)=Fobart, Dave", "5 (PRS)=Janes, Steve", "6 (PRS)=Orff, Judd", "7 (SNG)=Comer, Dale", "8 (SNG)=Emery, Jim", "9 (SNG)=Tramack, Renee", "51 (SNG)=Massa, Sebby"
Panel - Quartet Semi-Finals:, "1 (MUS)=Johnson, Steve", "2 (MUS)=Porter, Adam", "3 (MUS)=Tramack, Steve", "4 (PRS)=Fobart, Dave", "5 (PRS)=Janes, Steve", "6 (PRS)=Orff, Judd", "7 (SNG)=Comer, Dale", "8 (SNG)=Emery, Jim", "9 (SNG)=Tramack, Renee", "51 (SNG)=Nester, Stephen"
Session: Quartet Semi-Finals, "Contestant Name: Off The Chart", "Subsessions: 1,2,3,4,5", OA: 20, Song Nbr: 1, "Song Title: Smile", 63, 64, 60, 61, 61, 64, 59, 63, 60, 65
Session: Quartet Semi-Finals, "Contestant Name: Off The Chart", "Subsessions: 1,2,3,4,5", OA: 20, Song Nbr: 2, "Song Title: Make 'Em Laugh", 63, 64, 63, 63, 60, 66, 57, 63, 63, 67
Session: Quartet Semi-Finals, "Contestant Name: Inside Track", "Subsessions: 1,2,5", OA: 21, Song Nbr: 1, "Song Title: Sweet, Sweet Roses Of Morn", 68, 63, 68, 65, 60, 68, 66, 61, 66, 65
Session: Quartet Semi-Finals, "Contestant Name: Inside Track", "Subsessions: 1,2,5", OA: 21, Song Nbr: 2, "Song Title: After You've Gone", 69, 63, 66, 63, 60, 67, 64, 63, 65, 65
Session: Quartet Semi-Finals, "Contestant Name: Curtain Call", "Subsessions: 1,2,5", OA: 22, Song Nbr: 1, "Song Title: From The First Hello To The Last Goodbye", 72, 70, 75, 75, 72, 73, 75, 71, 71, 72
Session: Quartet Semi-Finals, "Contestant Name: Curtain Call", "Subsessions: 1,2,5", OA: 22, Song Nbr: 2, "Song Title: Hello My Baby", 73, 70, 72, 74, 73, 74, 74, 73, 70, 74
Session: Quartet Semi-Finals, "Contestant Name: Dover Boys", "Subsessions: 2,6", OA: 23, Song Nbr: 1, "Song Title: A Wink And A Smile", 67, 63, 62, 62, 62, 61, 59, 64, 60, 66
Session: Quartet Semi-Finals, "Contestant Name: Dover Boys", "Subsessions: 2,6", OA: 23, Song Nbr: 2, "Song Title: When I Leave The World Behind", 63, 60, 56, 60, 59, 60, 56, 60, 57, 61
Session: Quartet Semi-Finals, "Contestant Name: Exchange Street", "Subsessions: 1,2,5", OA: 24, Song Nbr: 1, "Song Title: Over The Rainbow", 74, 70, 72, 72, 71, 70, 72, 68, 70, 69
Session: Quartet Semi-Finals, "Contestant Name: Exchange Street", "Subsessions: 1,2,5", OA: 24, Song Nbr: 2, "Song Title: You're Nobody 'Til Somebody Loves You", 73, 69, 70, 71, 69, 71, 73, 69, 70, 69
Session: Quartet Semi-Finals, "Contestant Name: Pickup Stix", "Subsessions: 1,2,6", OA: 25, Song Nbr: 1, "Song Title: Hey Good Lookin'", 70, 63, 71, 70, 63, 68, 73, 67, 71, 68
Session: Quartet Semi-Finals, "Contestant Name: Pickup Stix", "Subsessions: 1,2,6", OA: 25, Song Nbr: 2, "Song Title: All I Do Is Dream Of You", 67, 64, 71, 72, 64, 69, 74, 67, 70, 68
Session: Quartet Semi-Finals, "Contestant Name: Back Bay Four", "Subsessions: 2,4,5", OA: 26, Song Nbr: 1, "Song Title: Elmer Fudd Medley", 67, 61, 67, 65, 59, 60, 60, 63, 65, 65
Session: Quartet Semi-Finals, "Contestant Name: Back Bay Four", "Subsessions: 2,4,5", OA: 26, Song Nbr: 2, "Song Title: Love Me", 66, 62, 65, 62, 60, 61, 63, 63, 66, 64
Session: Quartet Semi-Finals, "Contestant Name: Right Mix Quartet", "Subsessions: 1,2,6", OA: 27, Song Nbr: 1, "Song Title: Hello Mary Lou", 59, 54, 57, 54, 55, 50, 58, 56, 59, 56
Session: Quartet Semi-Finals, "Contestant Name: Right Mix Quartet", "Subsessions: 1,2,6", OA: 27, Song Nbr: 2, "Song Title: Shine On Me", 48, 47, 47, 50, 52, 47, 53, 51, 49, 47
Session: Quartet Semi-Finals, "Contestant Name: Kismet", "Subsessions: 2", OA: 28, Song Nbr: 1, "Song Title: You Make Me Feel So Young", 64, 67, 63, 63, 60, 64, 59, 62, 65, 64
Session: Quartet Semi-Finals, "Contestant Name: Kismet", "Subsessions: 2", OA: 28, Song Nbr: 2, "Song Title: There Goes My Heart", 63, 66, 62, 62, 59, 63, 60, 60, 67, 63
Session: Quartet Semi-Finals, "Contestant Name: Why Not Us?", "Subsessions: 2,3,4", OA: 29, Song Nbr: 1, "Song Title: Always", 66, 62, 66, 57, 62, 63, 62, 60, 66, 67
Session: Quartet Semi-Finals, "Contestant Name: Why Not Us?", "Subsessions: 2,3,4", OA: 29, Song Nbr: 2, "Song Title: From The First Hello To The Last Goodbye", 64, 61, 58, 55, 58, 59, 57, 58, 63, 63
Session: Quartet Semi-Finals, "Contestant Name: The Essex County 4", "Subsessions: 2,4,6", OA: 30, Song Nbr: 1, "Song Title: It's Only A Paper Moon", 66, 62, 63, 57, 62, 64, 61, 63, 63, 65
Session: Quartet Semi-Finals, "Contestant Name: The Essex County 4", "Subsessions: 2,4,6", OA: 30, Song Nbr: 2, "Song Title: Nevertheless (I'm In Love With You)", 67, 62, 62, 60, 61, 65, 62, 63, 62, 66
Session: Quartet Semi-Finals, "Contestant Name: Clef Hangers of Hanover", "Subsessions: 1,2,3,4", OA: 31, Song Nbr: 1, "Song Title: The Moment I Saw Your Eyes", 63, 61, 57, 58, 59, 64, 59, 58, 61, 57
Session: Quartet Semi-Finals, "Contestant Name: Clef Hangers of Hanover", "Subsessions: 1,2,3,4", OA: 31, Song Nbr: 2, "Song Title: Moonlight Becomes You", 61, 61, 58, 59, 58, 63, 60, 57, 61, 58
Session: Quartet Semi-Finals, "Contestant Name: GS4", "Subsessions: 1,2,5", OA: 32, Song Nbr: 1, "Song Title: Sweet, Sweet Roses Of Morn", 69, 62, 66, 68, 64, 66, 64, 61, 67, 67
Session: Quartet Semi-Finals, "Contestant Name: GS4", "Subsessions: 1,2,5", OA: 32, Song Nbr: 2, "Song Title: Give Me A Night In June", 68, 62, 64, 67, 64, 62, 64, 63, 66, 67
Session: Quartet Semi-Finals, "Contestant Name: New England Chord Company", "Subsessions: 2,6", OA: 33, Song Nbr: 1, "Song Title: I Will Go Sailing No More", 58, 58, 57, 64, 63, 67, 64, 58, 67, 59
Session: Quartet Semi-Finals, "Contestant Name: New England Chord Company", "Subsessions: 2,6", OA: 33, Song Nbr: 2, "Song Title: Drivin' Me Crazy", 61, 60, 58, 63, 62, 68, 63, 60, 68, 61
Session: Quartet Semi-Finals, "Contestant Name: Fireside", "Subsessions: 1,2,5", OA: 34, Song Nbr: 1, "Song Title: Sweet Pea", 69, 69, 71, 70, 67, 70, 74, 67, 72, 72
Session: Quartet Semi-Finals, "Contestant Name: Fireside", "Subsessions: 1,2,5", OA: 34, Song Nbr: 2, "Song Title: Time After Time", 68, 69, 69, 69, 66, 71, 72, 67, 73, 73
Session: Quartet Semi-Finals, "Contestant Name: Travelling Men", "Subsessions: 1,2,5", OA: 35, Song Nbr: 1, "Song Title: Kentucky Babe", 62, 65, 63, 64, 63, 60, 62, 60, 64, 65
Session: Quartet Semi-Finals, "Contestant Name: Travelling Men", "Subsessions: 1,2,5", OA: 35, Song Nbr: 2, "Song Title: When You And I Were Young, Maggie", 61, 64, 66, 65, 62, 59, 61, 61, 65, 65
Session: Quartet Semi-Finals, "Contestant Name: Primrose Lane", "Subsessions: 1,2,3,4,5", OA: 36, Song Nbr: 1, "Song Title: Bring Back Those Good Old Days", 67, 62, 66, 72, 65, 70, 68, 65, 70, 66
Session: Quartet Semi-Finals, "Contestant Name: Primrose Lane", "Subsessions: 1,2,3,4,5", OA: 36, Song Nbr: 2, "Song Title: Where The Blue Of The Night Meets The Gold Of The Day", 66, 62, 68, 70, 68, 69, 67, 65, 69, 67
Session: Quartet Semi-Finals, "Contestant Name: On Air", "Subsessions: 1", OA: 37, Song Nbr: 1, "Song Title: All The Way", 74, 71, 73, 74, 73, 72, 75, 70, 74, 73
Session: Quartet Semi-Finals, "Contestant Name: On Air", "Subsessions: 1", OA: 37, Song Nbr: 2, "Song Title: Wait Till The Sun Shines, Nellie", 74, 73, 75, 75, 73, 74, 74, 72, 76, 73
Session: Quartet Semi-Finals, "Contestant Name: Fast Track", "Subsessions: 1,2,5", OA: 38, Song Nbr: 1, "Song Title: All Of Me", 72, 74, 75, 75, 73, 70, 74, 75, 73, 74
Session: Quartet Semi-Finals, "Contestant Name: Fast Track", "Subsessions: 1,2,5", OA: 38, Song Nbr: 2, "Song Title: My Honey's Lovin' Arms", 73, 74, 73, 77, 72, 73, 76, 74, 74, 74
